cell_id,sample_id,manuscript_id,condition,n_counts,n_genes,pct_mt,length,leiden_geneformer
c001995,S557,C3,COVID-19,1394,769,4.519368723098996,714,5
c001996,S556,C2,COVID-19,1783,780,12.50701065619742,713,5
c001997,S557,C3,COVID-19,1369,782,6.06281957633309,713,5
c001998,S557,C3,COVID-19,2133,791,14.861697140178153,713,5
c001999,S557,C3,COVID-19,1386,772,5.916305916305916,711,5
c002000,S557,C3,COVID-19,1900,788,8.842105263157896,711,5
c002001,S558,C4,COVID-19,1365,772,5.787545787545787,711,5
c002002,S557,C3,COVID-19,1326,771,6.334841628959276,710,5
c002003,S558,C4,COVID-19,1654,768,4.776299879081016,710,5
c002004,HIP043,H4,Healthy,1690,779,6.035502958579881,709,5
c002005,S557,C3,COVID-19,1341,765,10.663683818046234,708,5
c002006,S557,C3,COVID-19,1447,796,3.2480995162404978,708,5
c002007,S557,C3,COVID-19,1801,777,8.717379233759022,706,5
c002008,S557,C3,COVID-19,1595,767,6.959247648902822,706,5
c002009,S558,C4,COVID-19,1365,751,6.007326007326007,706,5
c002010,S558,C4,COVID-19,1413,770,3.9631988676574665,706,5
c002011,S558,C4,COVID-19,1415,779,9.89399293286219,706,5
c002012,HIP043,H4,Healthy,1230,776,6.504065040650406,705,5
c002013,S557,C3,COVID-19,1723,758,3.7144515380150898,705,5
c002014,S557,C3,COVID-19,1425,772,6.035087719298246,705,5
c002015,HIP043,H4,Healthy,1448,772,9.737569060773481,704,5
c002016,S556,C2,COVID-19,1214,760,5.683690280065898,704,5
c002017,S557,C3,COVID-19,1305,781,5.977011494252873,704,5
c002018,S557,C3,COVID-19,1584,772,8.712121212121213,703,5
c002019,S557,C3,COVID-19,1487,767,11.499663752521856,703,5
c002020,S557,C3,COVID-19,1768,783,7.296380090497737,703,5
c002021,S557,C3,COVID-19,1498,789,3.404539385847797,702,5
c002022,S557,C3,COVID-19,1549,774,5.810200129115558,701,5
c002023,S557,C3,COVID-19,1843,763,4.232230059685295,700,5
c002024,S558,C4,COVID-19,1645,764,3.465045592705167,700,13
c002025,S557,C3,COVID-19,1366,764,10.468521229868228,699,5
c002026,S558,C4,COVID-19,1302,766,5.606758832565284,697,5
c002027,S558,C4,COVID-19,1316,767,8.890577507598785,695,5
c002028,S556,C2,COVID-19,1491,763,8.853118712273641,694,5
c002029,S557,C3,COVID-19,1497,765,10.955243820975284,694,5
c002030,S558,C4,COVID-19,1271,743,6.294256490952006,694,5
c002031,S558,C4,COVID-19,1221,758,5.405405405405405,693,5
c002032,HIP043,H4,Healthy,1343,745,6.999255398361877,692,5
c002033,S557,C3,COVID-19,1400,762,6.785714285714286,692,5
c002034,S557,C3,COVID-19,1317,750,9.79498861047836,690,5
c002035,HIP043,H4,Healthy,1497,747,6.947227788911156,689,5
c002036,S558,C4,COVID-19,1228,755,4.723127035830619,689,5
c002037,S558,C4,COVID-19,1525,756,7.016393442622951,689,5
c002038,S556,C2,COVID-19,1383,740,2.2415039768618943,688,5
c002039,S558,C4,COVID-19,2046,741,4.39882697947214,688,5
c002040,S558,C4,COVID-19,1497,732,5.544422177688711,687,5
c002041,S558,C4,COVID-19,1347,749,4.008908685968819,687,5
c002042,S558,C4,COVID-19,1466,740,5.866302864938609,686,5
c002043,S558,C4,COVID-19,1279,752,4.847537138389367,686,5
c002044,S557,C3,COVID-19,1602,770,13.046192259675406,685,5
c002045,S558,C4,COVID-19,1219,750,4.6759639048400325,685,5
c002046,HIP043,H4,Healthy,1472,741,19.565217391304348,684,5
c002047,HIP043,H4,Healthy,1460,753,11.917808219178083,680,5
c002048,S557,C3,COVID-19,1185,728,7.257383966244726,680,5
c002049,S558,C4,COVID-19,1425,735,9.824561403508772,680,5
c002050,S557,C3,COVID-19,1399,738,7.505360972122945,679,5
c002051,S557,C3,COVID-19,1778,746,18.16647919010124,679,5
c002052,S557,C3,COVID-19,1271,739,11.093627065302911,678,5
c002053,S557,C3,COVID-19,1361,758,8.229243203526819,678,5
c002054,S558,C4,COVID-19,1868,748,6.209850107066381,678,5
c002055,HIP043,H4,Healthy,1340,753,10.074626865671641,677,5
c002056,S557,C3,COVID-19,1611,734,8.193668528864059,677,5
c002057,S558,C4,COVID-19,1464,739,3.9617486338797816,677,5
c002058,S558,C4,COVID-19,1306,730,10.03062787136294,675,5
c002059,S558,C4,COVID-19,1698,746,12.48527679623086,675,5
c002060,S557,C3,COVID-19,1247,739,5.132317562149158,674,5
c002061,S558,C4,COVID-19,1362,721,9.251101321585903,674,5
c002062,S558,C4,COVID-19,1558,738,7.381258023106547,674,5
c002063,S557,C3,COVID-19,1231,734,8.854589764419172,673,5
c002064,S558,C4,COVID-19,1367,730,10.460863204096562,673,5
c002065,S558,C4,COVID-19,1973,749,7.957425240750127,673,5
c002066,HIP043,H4,Healthy,1153,730,7.111882046834345,672,5
c002067,S557,C3,COVID-19,1182,722,6.937394247038917,672,5
c002068,S558,C4,COVID-19,1295,720,4.1698841698841695,672,5
c002069,S557,C3,COVID-19,1292,728,6.96594427244582,671,5
c002070,S557,C3,COVID-19,1355,748,14.612546125461254,671,5
c002071,S558,C4,COVID-19,1410,739,5.531914893617022,671,5
c002072,S558,C4,COVID-19,1231,725,4.54914703493095,670,5
c002073,S556,C2,COVID-19,1507,732,16.19110816191108,669,5
c002074,S557,C3,COVID-19,1609,743,14.170292106898694,669,5
c002075,S558,C4,COVID-19,1367,718,3.2918800292611556,669,5
c002076,S558,C4,COVID-19,1922,744,5.202913631633715,669,5
c002077,HIP043,H4,Healthy,1164,724,6.2714776632302405,668,5
c002078,S557,C3,COVID-19,1181,721,4.995766299745978,668,5
c002079,S558,C4,COVID-19,1247,732,10.665597433841219,668,5
c002080,S556,C2,COVID-19,1111,729,6.390639063906391,667,5
c002081,S557,C3,COVID-19,1260,725,7.380952380952381,667,5
c002082,S557,C3,COVID-19,1382,731,5.499276410998553,667,5
c002083,S558,C4,COVID-19,1375,719,4.218181818181818,667,5
c002084,HIP043,H4,Healthy,1100,714,5.363636363636363,666,5
c002085,S557,C3,COVID-19,1469,743,8.236895847515317,666,5
c002086,S558,C4,COVID-19,1288,723,6.521739130434782,666,5
c002087,HIP043,H4,Healthy,1685,740,4.332344213649852,665,5
c002088,S556,C2,COVID-19,1229,722,6.183889340927584,665,5
c002089,S556,C2,COVID-19,1400,719,5.928571428571429,664,5
c002090,HIP043,H4,Healthy,1279,730,11.415168100078185,662,5
c002091,S556,C2,COVID-19,1283,725,5.9236165237724085,662,5
c002092,S557,C3,COVID-19,1696,740,2.7712264150943398,662,13
c002093,HIP043,H4,Healthy,1102,708,3.8112522686025407,661,5
c002094,S557,C3,COVID-19,1335,715,10.486891385767791,661,5
c002095,S557,C3,COVID-19,2148,735,8.286778398510242,661,5
c002096,S558,C4,COVID-19,1209,716,5.293631100082713,661,5
c002097,HIP043,H4,Healthy,1207,730,5.716652858326429,660,5
c002098,S558,C4,COVID-19,1277,721,10.415035238841034,660,5
c002099,S556,C2,COVID-19,1263,708,12.66825019794141,659,5
c002100,S558,C4,COVID-19,1913,716,4.600104547830632,658,5
c002101,S556,C2,COVID-19,1358,727,13.843888070692195,657,5
c002102,S558,C4,COVID-19,1141,707,5.346187554776511,657,5
c002103,S558,C4,COVID-19,1114,708,3.949730700179533,657,5
c002104,S558,C4,COVID-19,1180,707,10.0,656,5
c002105,S556,C2,COVID-19,1619,728,8.58554663372452,655,5
c002106,S557,C3,COVID-19,1431,723,3.7037037037037037,655,5
c002107,S557,C3,COVID-19,1550,726,5.806451612903226,655,5
c002108,S558,C4,COVID-19,1110,701,3.6936936936936937,655,5
c002109,S558,C4,COVID-19,1304,708,6.365030674846626,655,5
c002110,S558,C4,COVID-19,1239,706,4.035512510088782,653,5
c002111,S558,C4,COVID-19,1573,711,6.039415130324222,653,5
c002112,S558,C4,COVID-19,1269,732,4.1765169424743895,653,5
c002113,S557,C3,COVID-19,1094,713,3.290676416819013,652,5
c002114,S558,C4,COVID-19,1327,698,4.822908816880181,652,5
c002115,S556,C2,COVID-19,1167,704,6.512425021422451,651,5
c002116,S558,C4,COVID-19,1319,713,4.094010614101592,651,5
c002117,S558,C4,COVID-19,1597,711,5.698184095178459,650,5
c002118,S558,C4,COVID-19,1539,695,13.450292397660819,649,5
c002119,S558,C4,COVID-19,1227,705,3.2599837000814995,649,5
c002120,S558,C4,COVID-19,1231,706,6.498781478472786,649,5
c002121,S557,C3,COVID-19,1164,704,6.185567010309279,648,5
c002122,S558,C4,COVID-19,1375,718,13.89090909090909,648,5
c002123,S557,C3,COVID-19,1887,733,8.85002649708532,647,5
c002124,S558,C4,COVID-19,1281,691,3.51288056206089,647,5
c002125,S557,C3,COVID-19,1412,711,8.852691218130312,646,5
c002126,S558,C4,COVID-19,1739,715,5.520414031052329,646,5
c002127,S558,C4,COVID-19,1151,692,6.255430060816681,645,5
c002128,S558,C4,COVID-19,1479,698,5.341446923597025,644,5
c002129,S558,C4,COVID-19,1329,709,8.126410835214447,644,5
c002130,HIP043,H4,Healthy,1059,687,5.949008498583569,643,5
c002131,S557,C3,COVID-19,1050,702,4.0,642,5
c002132,S557,C3,COVID-19,1195,700,4.184100418410042,642,5
c002133,S557,C3,COVID-19,1378,704,4.136429608127721,642,5
c002134,S558,C4,COVID-19,1405,700,3.9145907473309607,641,5
c002135,HIP043,H4,Healthy,1057,693,5.676442762535478,639,5
c002136,HIP043,H4,Healthy,1070,691,6.074766355140187,639,5
c002137,S558,C4,COVID-19,1243,696,4.102976669348351,639,5
c002138,S558,C4,COVID-19,1557,706,13.230571612074502,639,5
c002139,S556,C2,COVID-19,1213,701,6.100577081615828,638,5
c002140,S557,C3,COVID-19,1175,701,5.361702127659575,638,5
c002141,S557,C3,COVID-19,1253,700,9.497206703910615,638,5
c002142,S556,C2,COVID-19,1120,693,4.285714285714286,637,5
c002143,S556,C2,COVID-19,1299,694,7.082371054657429,637,5
c002144,S556,C2,COVID-19,1118,689,4.293381037567084,635,5
c002145,S557,C3,COVID-19,1366,700,5.563689604685212,635,5
c002146,S556,C2,COVID-19,1221,707,4.095004095004095,634,5
c002147,S557,C3,COVID-19,1993,698,22.729553437029605,633,5
c002148,S557,C3,COVID-19,1549,702,2.2595222724338284,633,5
c002149,S557,C3,COVID-19,1301,697,13.45119139123751,631,5
c002150,S557,C3,COVID-19,1554,694,16.53796653796654,631,5
c002151,HIP043,H4,Healthy,1052,686,4.467680608365019,629,5
c002152,S557,C3,COVID-19,1237,700,9.700889248181083,629,5
c002153,S558,C4,COVID-19,1444,680,4.778393351800554,629,5
c002154,S558,C4,COVID-19,1461,683,10.8145106091718,628,5
c002155,S558,C4,COVID-19,1336,691,4.7155688622754495,628,5
c002156,S557,C3,COVID-19,1231,696,12.997562956945572,627,5
c002157,S558,C4,COVID-19,1120,673,3.8392857142857144,627,5
c002158,S558,C4,COVID-19,1219,673,3.937653814602133,627,5
c002159,S558,C4,COVID-19,1039,679,5.004812319538018,627,5
c002160,S558,C4,COVID-19,1160,692,4.913793103448276,627,5
c002161,S556,C2,COVID-19,1281,669,4.215456674473068,625,5
c002162,S557,C3,COVID-19,1165,664,7.553648068669528,625,5
c002163,S558,C4,COVID-19,1236,674,4.935275080906149,625,5
c002164,S558,C4,COVID-19,1214,681,6.177924217462932,625,5
c002165,S556,C2,COVID-19,1242,686,8.776167471819646,624,5
c002166,S558,C4,COVID-19,1291,673,6.429124709527498,624,5
c002167,S558,C4,COVID-19,1438,681,5.4242002781641165,623,5
c002168,S556,C2,COVID-19,1213,680,5.028854080791426,621,5
c002169,S557,C3,COVID-19,1478,699,20.63599458728011,621,5
c002170,S558,C4,COVID-19,1349,692,5.189028910303929,621,5
c002171,S556,C2,COVID-19,1148,685,6.097560975609756,620,5
c002172,S556,C2,COVID-19,1077,668,6.406685236768802,619,5
c002173,S557,C3,COVID-19,1263,683,5.621536025336501,619,5
c002174,S556,C2,COVID-19,1490,685,2.2818791946308723,618,13
c002175,S557,C3,COVID-19,1199,665,8.673894912427022,618,5
c002176,S557,C3,COVID-19,1373,675,9.686817188638019,618,5
c002177,S558,C4,COVID-19,1433,669,4.326587578506629,618,5
c002178,S558,C4,COVID-19,1149,693,6.962576153176675,618,5
c002179,S557,C3,COVID-19,1263,679,11.322248614410135,616,5
c002180,S558,C4,COVID-19,1551,676,5.609284332688588,616,5
c002181,S557,C3,COVID-19,1163,689,9.888220120378332,615,5
c002182,S558,C4,COVID-19,1211,661,4.1288191577208915,615,5
c002183,S557,C3,COVID-19,1402,676,10.770328102710414,614,5
c002184,S558,C4,COVID-19,1098,663,13.387978142076502,614,5
c002185,S558,C4,COVID-19,1251,665,7.6738609112709835,614,5
c002186,S556,C2,COVID-19,4709,666,1.5077511148863878,613,5
c002187,S558,C4,COVID-19,1157,658,5.185825410544512,613,5
c002188,S558,C4,COVID-19,1143,672,6.47419072615923,613,5
c002189,S558,C4,COVID-19,1096,674,3.375912408759124,612,5
c002190,S557,C3,COVID-19,1302,656,5.529953917050691,611,5
c002191,S557,C3,COVID-19,1180,675,10.084745762711865,611,5
c002192,S557,C3,COVID-19,1435,680,0.6968641114982579,611,13
c002193,S557,C3,COVID-19,1161,681,4.392764857881137,610,5
c002194,S558,C4,COVID-19,1042,666,6.333973128598848,610,5
c002195,S557,C3,COVID-19,1323,657,4.535147392290249,609,5
c002196,S558,C4,COVID-19,1287,668,16.783216783216783,609,5
c002197,S558,C4,COVID-19,1508,672,7.493368700265252,609,5
c002198,S557,C3,COVID-19,1117,666,5.640107430617726,608,5
c002199,HIP043,H4,Healthy,1409,676,24.911284599006386,607,5
c002200,S557,C3,COVID-19,1090,660,5.412844036697248,607,5
c002201,S557,C3,COVID-19,1027,661,4.47906523855891,607,5
c002202,S558,C4,COVID-19,1217,657,7.395234182415776,607,5
c002203,S558,C4,COVID-19,1227,671,7.171964140179299,607,5
c002204,S557,C3,COVID-19,1114,669,9.874326750448834,606,5
c002205,S557,C3,COVID-19,1395,665,4.516129032258065,606,5
c002206,S556,C2,COVID-19,1341,657,5.443698732289336,605,5
c002207,S557,C3,COVID-19,1555,659,9.710610932475884,605,5
c002208,S557,C3,COVID-19,1201,660,5.578684429641965,604,5
c002209,S557,C3,COVID-19,1640,667,17.5609756097561,604,5
c002210,S558,C4,COVID-19,1337,667,3.6649214659685865,604,5
c002211,S558,C4,COVID-19,1215,675,3.7037037037037037,604,5
c002212,S558,C4,COVID-19,1572,677,8.778625954198473,604,5
c002213,S558,C4,COVID-19,1108,657,5.6859205776173285,603,5
c002214,S558,C4,COVID-19,1262,652,4.27892234548336,602,5
c002215,HIP043,H4,Healthy,1128,660,12.056737588652481,601,5
c002216,S558,C4,COVID-19,1263,644,7.521773555027711,601,5
c002217,S558,C4,COVID-19,1185,662,5.063291139240507,601,5
c002218,S558,C4,COVID-19,1111,663,4.86048604860486,601,5
c002219,HIP043,H4,Healthy,1079,657,8.248378127896201,600,5
c002220,S556,C2,COVID-19,1167,658,8.654670094258783,599,5
c002221,S558,C4,COVID-19,1387,647,3.5328046142754146,599,5
c002222,HIP043,H4,Healthy,1050,660,4.571428571428571,598,5
c002223,S557,C3,COVID-19,1073,659,7.362534948741845,598,5
c002224,S557,C3,COVID-19,1220,660,13.852459016393443,598,5
c002225,S558,C4,COVID-19,1227,645,5.052974735126324,598,5
c002226,S558,C4,COVID-19,1096,655,7.299270072992701,598,5
c002227,S558,C4,COVID-19,1090,644,3.2110091743119265,597,5
c002228,S558,C4,COVID-19,1080,650,5.7407407407407405,597,5
c002229,S558,C4,COVID-19,1755,657,17.72079772079772,597,5
c002230,S556,C2,COVID-19,1213,650,4.286892003297609,596,5
c002231,S557,C3,COVID-19,1199,655,3.8365304420350292,596,5
c002232,S558,C4,COVID-19,1556,651,4.884318766066838,596,5
c002233,S556,C2,COVID-19,1523,659,5.252790544977019,595,5
c002234,S556,C2,COVID-19,1358,641,6.25920471281296,594,5
c002235,S557,C3,COVID-19,1030,648,3.495145631067961,594,5
c002236,S558,C4,COVID-19,1261,659,6.740681998413957,594,5
c002237,S556,C2,COVID-19,1103,652,11.15140525838622,593,5
c002238,S556,C2,COVID-19,1134,658,6.613756613756614,592,5
c002239,S557,C3,COVID-19,1505,642,9.700996677740864,591,5
c002240,S558,C4,COVID-19,1034,640,5.996131528046422,591,5
c002241,S558,C4,COVID-19,1179,646,3.392705682782019,591,5
c002242,S558,C4,COVID-19,1034,630,2.127659574468085,590,5
c002243,S558,C4,COVID-19,1240,656,8.225806451612904,589,5
c002244,S558,C4,COVID-19,1108,646,4.422382671480144,588,5
c002245,S558,C4,COVID-19,1022,645,3.3268101761252447,588,5
c002246,S557,C3,COVID-19,1234,632,3.8897893030794166,586,5
c002247,S558,C4,COVID-19,1237,643,5.82053354890865,586,5
c002248,S558,C4,COVID-19,1601,650,6.433479075577764,586,5
c002249,S557,C3,COVID-19,1271,651,14.634146341463415,585,5
c002250,S557,C3,COVID-19,1326,651,9.351432880844646,584,5
c002251,S556,C2,COVID-19,1118,646,6.350626118067979,583,5
c002252,S558,C4,COVID-19,1235,634,4.048582995951417,581,5
c002253,S558,C4,COVID-19,1295,640,6.563706563706564,581,5
c002254,S557,C3,COVID-19,1062,622,13.27683615819209,578,5
c002255,S558,C4,COVID-19,1125,627,5.155555555555556,578,5
c002256,S557,C3,COVID-19,1465,630,5.733788395904437,577,5
c002257,S557,C3,COVID-19,1091,630,6.049495875343721,576,5
c002258,S558,C4,COVID-19,1177,624,4.333050127442651,576,5
c002259,S557,C3,COVID-19,1003,640,5.084745762711864,575,5
c002260,S558,C4,COVID-19,1316,642,10.486322188449847,575,5
c002261,S556,C2,COVID-19,981,608,3.363914373088685,574,5
c002262,S558,C4,COVID-19,1245,627,5.301204819277109,574,5
c002263,S558,C4,COVID-19,1507,639,8.02919708029197,573,5
c002264,S556,C2,COVID-19,1112,626,9.712230215827338,570,5
c002265,S557,C3,COVID-19,1169,626,5.9880239520958085,570,5
c002266,S558,C4,COVID-19,1168,613,4.366438356164384,570,5
c002267,HIP043,H4,Healthy,1179,630,10.771840542832908,569,5
c002268,S557,C3,COVID-19,1046,620,5.353728489483748,569,5
c002269,S558,C4,COVID-19,1239,632,5.084745762711864,569,5
c002270,S558,C4,COVID-19,1132,627,2.7385159010600706,569,5
c002271,S557,C3,COVID-19,1923,629,10.192407696307852,568,5
c002272,S558,C4,COVID-19,1031,610,4.558680892337536,568,5
c002273,S558,C4,COVID-19,996,612,3.9156626506024095,568,5
c002274,S556,C2,COVID-19,1122,608,8.467023172905526,567,5
c002275,S557,C3,COVID-19,1507,629,13.735899137358992,567,5
c002276,HIP043,H4,Healthy,959,613,7.40354535974974,566,5
c002277,S558,C4,COVID-19,1406,628,3.5561877667140824,565,5
c002278,S557,C3,COVID-19,1027,617,4.868549172346641,564,5
c002279,S558,C4,COVID-19,1195,618,3.598326359832636,564,5
c002280,S557,C3,COVID-19,1203,627,6.151288445552785,563,5
c002281,S557,C3,COVID-19,1157,613,9.853068280034572,562,5
c002282,S558,C4,COVID-19,1258,624,5.802861685214626,562,5
c002283,S557,C3,COVID-19,1882,610,7.332624867162593,561,5
c002284,S558,C4,COVID-19,1392,619,2.514367816091954,561,5
c002285,S558,C4,COVID-19,1086,628,3.7753222836095763,561,5
c002286,S557,C3,COVID-19,1459,624,13.228238519533928,560,5
c002287,S558,C4,COVID-19,1015,598,7.684729064039409,560,5
c002288,S558,C4,COVID-19,1147,617,6.6259808195292065,560,5
c002289,S557,C3,COVID-19,2013,609,4.371584699453552,559,5
c002290,S557,C3,COVID-19,1281,617,10.070257611241217,559,5
c002291,S558,C4,COVID-19,1158,613,8.981001727115716,559,5
c002292,S558,C4,COVID-19,1267,616,3.314917127071823,559,5
c002293,HIP043,H4,Healthy,887,612,6.313416009019166,558,5
c002294,S557,C3,COVID-19,1200,620,10.0,558,5
c002295,S558,C4,COVID-19,1005,611,8.855721393034825,558,5
c002296,S558,C4,COVID-19,1219,613,2.7071369975389663,558,5
c002297,S557,C3,COVID-19,1006,604,4.7713717693836974,557,5
c002298,S557,C3,COVID-19,1136,614,12.059859154929578,557,5
c002299,S557,C3,COVID-19,910,608,8.131868131868131,554,5
c002300,S557,C3,COVID-19,1143,607,16.62292213473316,554,5
c002301,S557,C3,COVID-19,1017,610,4.424778761061947,554,5
c002302,S558,C4,COVID-19,1051,608,3.6156041864890582,554,5
c002303,S558,C4,COVID-19,905,585,5.966850828729282,553,5
c002304,S557,C3,COVID-19,1144,601,10.48951048951049,552,5
c002305,S557,C3,COVID-19,1153,611,10.581092801387685,551,5
c002306,HIP043,H4,Healthy,999,589,6.906906906906907,550,5
c002307,S556,C2,COVID-19,1121,615,9.812667261373774,550,5
c002308,S558,C4,COVID-19,1054,615,4.838709677419355,549,5
c002309,S557,C3,COVID-19,1203,600,13.050706566916043,548,5
c002310,S558,C4,COVID-19,1049,598,3.145853193517636,547,5
c002311,S556,C2,COVID-19,1092,605,9.706959706959706,546,5
c002312,S557,C3,COVID-19,1133,584,17.828773168578994,546,5
c002313,S558,C4,COVID-19,964,586,3.7344398340248963,546,5
c002314,S558,C4,COVID-19,1200,624,4.75,546,5
c002315,S557,C3,COVID-19,1360,587,9.338235294117647,545,5
c002316,S557,C3,COVID-19,1211,597,9.90916597853014,545,5
c002317,S556,C2,COVID-19,961,597,5.515088449531738,544,5
c002318,HIP043,H4,Healthy,906,578,9.161147902869757,543,5
c002319,S557,C3,COVID-19,911,612,7.793633369923161,541,5
c002320,S557,C3,COVID-19,1058,600,7.844990548204159,539,5
c002321,S558,C4,COVID-19,1105,591,5.520361990950226,539,5
c002322,S557,C3,COVID-19,1063,598,7.902163687676388,538,5
c002323,S557,C3,COVID-19,1007,586,9.235352532274081,536,5
c002324,S558,C4,COVID-19,955,584,5.340314136125654,536,5
c002325,S558,C4,COVID-19,1260,589,6.190476190476191,536,5
c002326,S558,C4,COVID-19,951,586,7.781282860147213,535,5
c002327,S557,C3,COVID-19,1038,578,9.05587668593449,534,5
c002328,S557,C3,COVID-19,1464,599,28.07377049180328,534,5
c002329,S557,C3,COVID-19,910,575,8.791208791208792,533,5
c002330,S557,C3,COVID-19,1240,580,14.919354838709678,533,5
c002331,S558,C4,COVID-19,1001,577,4.095904095904096,533,5
c002332,S558,C4,COVID-19,1208,587,7.781456953642384,532,5
c002333,S558,C4,COVID-19,1172,574,11.006825938566553,531,5
c002334,S558,C4,COVID-19,948,573,3.1645569620253164,531,5
c002335,S558,C4,COVID-19,1173,610,2.898550724637681,530,5
c002336,S558,C4,COVID-19,1051,574,10.561370123691722,528,5
c002337,S556,C2,COVID-19,1092,577,7.326007326007326,527,5
c002338,S558,C4,COVID-19,995,577,5.125628140703518,527,5
c002339,S558,C4,COVID-19,1124,579,10.94306049822064,527,5
c002340,S557,C3,COVID-19,1024,569,8.49609375,525,5
c002341,S557,C3,COVID-19,1130,574,18.141592920353983,524,5
c002342,S557,C3,COVID-19,1070,570,15.42056074766355,524,5
c002343,S557,C3,COVID-19,1212,586,8.333333333333334,522,5
c002344,S558,C4,COVID-19,915,575,10.382513661202186,522,5
c002345,S557,C3,COVID-19,1002,574,16.766467065868262,520,5
c002346,S557,C3,COVID-19,1082,564,8.317929759704251,519,5
c002347,S558,C4,COVID-19,1252,556,5.271565495207668,518,5
c002348,S558,C4,COVID-19,1069,565,8.044901777362021,517,5
c002349,S558,C4,COVID-19,1088,561,5.974264705882353,515,5
c002350,S558,C4,COVID-19,960,551,5.520833333333333,514,5
c002351,S558,C4,COVID-19,943,565,8.695652173913043,514,5
c002352,S556,C2,COVID-19,1523,555,8.207485226526591,513,5
c002353,S557,C3,COVID-19,860,549,5.116279069767442,511,5
c002354,S558,C4,COVID-19,933,553,4.608788853161844,511,5
c002355,S558,C4,COVID-19,1147,561,5.143853530950305,511,5
c002356,S557,C3,COVID-19,975,561,5.641025641025641,510,5
c002357,S558,C4,COVID-19,1121,557,5.976806422836753,510,5
c002358,S557,C3,COVID-19,1259,565,12.867355043685464,508,5
c002359,S558,C4,COVID-19,1127,555,2.5732031943212066,508,5
c002360,S557,C3,COVID-19,1132,559,3.3568904593639575,507,13
c002361,S558,C4,COVID-19,1019,556,4.2198233562316,506,5
c002362,S557,C3,COVID-19,927,569,8.090614886731391,504,5
c002363,S558,C4,COVID-19,833,548,3.6014405762304924,503,5
c002364,S558,C4,COVID-19,940,541,4.680851063829787,502,5
c002365,S557,C3,COVID-19,1079,551,7.6923076923076925,501,5
c002366,S557,C3,COVID-19,1073,562,10.531220876048462,501,5
c002367,S558,C4,COVID-19,1069,547,5.706267539756782,501,5
c002368,S558,C4,COVID-19,950,557,4.2105263157894735,501,5
c002369,S557,C3,COVID-19,1249,561,1.601281024819856,500,13
c002370,S557,C3,COVID-19,920,574,5.6521739130434785,500,5
c002371,S556,C2,COVID-19,939,548,4.046858359957401,498,5
c002372,HIP043,H4,Healthy,767,531,7.170795306388527,497,5
c002373,S556,C2,COVID-19,898,543,8.574610244988865,497,5
c002374,S558,C4,COVID-19,879,539,5.915813424345847,497,5
c002375,HIP043,H4,Healthy,1235,548,16.032388663967613,496,5
c002376,S556,C2,COVID-19,922,533,3.470715835140998,496,5
c002377,S558,C4,COVID-19,981,536,3.9755351681957185,496,5
c002378,S558,C4,COVID-19,1133,538,5.913503971756399,496,5
c002379,S557,C3,COVID-19,1103,556,7.252946509519492,494,5
c002380,S557,C3,COVID-19,1132,544,1.6784452296819787,494,13
c002381,S558,C4,COVID-19,1130,532,3.893805309734513,494,5
c002382,S558,C4,COVID-19,1195,536,7.949790794979079,493,5
c002383,S558,C4,COVID-19,871,540,6.42939150401837,493,5
c002384,S558,C4,COVID-19,871,538,6.544202066590127,492,5
c002385,S557,C3,COVID-19,744,535,3.225806451612903,491,5
c002386,S557,C3,COVID-19,1170,547,10.854700854700855,490,5
c002387,S557,C3,COVID-19,773,529,6.338939197930142,489,5
c002388,S557,C3,COVID-19,942,532,15.605095541401274,488,5
c002389,S558,C4,COVID-19,994,524,10.362173038229376,487,5
c002390,S558,C4,COVID-19,1075,534,5.8604651162790695,487,5
c002391,S557,C3,COVID-19,952,528,6.617647058823529,486,5
c002392,S558,C4,COVID-19,862,525,3.1322505800464038,486,5
c002393,S557,C3,COVID-19,975,535,1.641025641025641,485,13
c002394,S557,C3,COVID-19,955,546,5.445026178010472,485,5
c002395,S557,C3,COVID-19,1772,542,15.406320541760723,484,5
c002396,S558,C4,COVID-19,827,522,3.506650544135429,482,5
c002397,S558,C4,COVID-19,964,514,5.912863070539419,479,5
c002398,S558,C4,COVID-19,921,503,3.3659066232356136,476,5
c002399,S557,C3,COVID-19,930,513,9.03225806451613,475,5
c002400,S557,C3,COVID-19,1248,528,16.42628205128205,475,5
c002401,S557,C3,COVID-19,1677,520,12.641621943947525,474,5
c002402,S558,C4,COVID-19,903,520,4.318936877076412,474,5
c002403,S556,C2,COVID-19,843,510,8.185053380782918,472,5
c002404,HIP043,H4,Healthy,747,518,9.236947791164658,471,5
c002405,HIP043,H4,Healthy,1226,512,24.469820554649267,470,5
c002406,S558,C4,COVID-19,878,516,5.011389521640091,470,5
c002407,S558,C4,COVID-19,1083,523,7.017543859649122,470,5
c002408,S557,C3,COVID-19,1265,526,18.656126482213438,468,5
c002409,S558,C4,COVID-19,859,496,5.238649592549476,465,5
c002410,S558,C4,COVID-19,872,514,5.045871559633028,465,5
c002411,S558,C4,COVID-19,892,517,12.668161434977579,465,5
c002412,S558,C4,COVID-19,820,499,11.585365853658537,464,5
c002413,S558,C4,COVID-19,884,510,3.506787330316742,464,5
c002414,S558,C4,COVID-19,923,500,3.466955579631636,461,5
c002415,S558,C4,COVID-19,789,502,3.1685678073510775,460,5
c002416,S558,C4,COVID-19,761,491,4.599211563731932,459,5
